Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1405762044,HE2278,NY,PAS,06/22/2017,84,SDN,GMC,P,0,40404,40404,0,107,107,101,929000,0101,0000,0445A,,BX,F,153-10,77,,0,408,E5,,BBBBBBB,ALL,ALL,GY,0,2009,-,0,,,,,
1405762056,HAR2635,NY,PAS,06/22/2017,83,VAN,NISSA,P,16040,23290,23490,20160706,107,107,107,929000,0107,0000,0457A,,Q,F,150-23,77 AVE,,0,408,K7,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,,,
1405762299,HPM6915,NY,PAS,06/18/2017,98,SDN,NISSA,P,25870,13990,14490,20190226,107,107,107,960986,0107,0000,1156A,,Q,F,67-12,199 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2012,-,0,,,,,
1405762469,GSM3731,NY,PAS,06/12/2017,40,SDN,KIA,P,47390,24040,24090,20180824,107,107,107,929589,0107,0000,0955A,,Q,F,160-21,GCP SR N,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2015,-,0,,,,,
1405762974,GOSJ32,NY,PAS,06/19/2017,71,MOTO,HARLE,P,24240,13990,14490,20170430,107,107,107,942618,0107,0000,1230P,,Q,F,67-50,164 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1405770156,HFV4928,NY,PAS,07/11/2017,98,SDN,VOLKS,P,57660,24040,24090,20180405,107,107,107,959069,0107,0000,0750P,,Q,F,160-19,NORMAL RD,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2016,-,0,,,,,
1405773194,GZZ9161,NY,PAS,06/25/2017,46,SDN,BMW,P,0,40404,40404,20170728,113,113,17,943955,0017,0000,0520P,,Q,F,119-20,MERRICK BOULVARD,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2008,-,0,,,,,
1405774046,GVD6432,NY,PAS,07/02/2017,40,SDN,DODGE,P,21190,24290,24340,20170702,113,113,113,958803,0113,0000,0300A,,Q,F,165-13,119 AVE,,0,408,F7,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1405774162,GGK8261,NY,PAS,07/04/2017,98,,HONDA,P,25340,35780,21190,20170704,113,113,113,968803,0113,0000,0323A,,Q,F,118-43,190 ST,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1405774605,GKX2973,NY,PAS,07/18/2017,71,SUBN,VOLVO,P,64790,21190,21210,20170718,113,113,113,959066,0113,0000,0144A,,Q,O,119-09,SUTPHIN BLVD,,0,408,E3,,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,,,,,
1405774617,GSY2341,99,PAS,06/23/2017,98,SDN,BMW,P,21070,23380,23490,20180918,113,113,113,959066,0113,0000,0340A,,Q,F,152-03,118 AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1405775865,GEW9831,NY,PAS,07/05/2017,20,SDN,MITSU,P,42850,53830,13430,20170617,0084,84,84,959350,0084,0000,0134A,,K,O,360,FURMAN ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2012,-,0,,,,,
1405775956,HHT6205,NY,PAS,07/05/2017,20,SDN,TOYOT,P,0,40404,40404,20180617,0084,84,84,959350,0084,0000,0137A,,,O,360,FURMAN,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1405776638,HPA8062,NY,PAS,07/06/2017,51,SDN,BMW,P,22670,54102,65145,20190614,113,113,113,954060,0113,0000,0505P,,Q,O,184-13,140 AVE,,0,408,99,,BBBBBBB,ALL,ALL,TAN,0,2008,-,0,,,,,
1405777163,HDM6421,NY,PAS,07/01/2017,98,SDN,HONDA,P,25340,21070,21090,20180602,113,113,113,954611,0113,0000,0810P,,Q,F,118-04,190 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2003,-,0,,,,,
1405811470,HMJ7707,NY,PAS,06/24/2017,98,SDN,INFIN,P,54190,62990,19990,20190409,103,103,103,939983,0103,0000,1059P,,Q,F,106-33,LIVERPOOL ST,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,2006,-,0,,,,,
1405811535,HHJ8329,NY,PAS,06/26/2017,50,SDN,NISSA,P,19990,23640,23740,20200419,103,103,103,939453,0103,0000,0335A,,Q,O,155-02,107 AVENUE,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
1405820500,GPC7366,NY,PAS,06/22/2017,98,SDN,CHEVR,P,18840,19340,19590,20181116,102,102,102,949272,0102,0000,1040P,,Q,F,101 53,95 ST,,0,408,J3,,BBBBBBB,ALL,ALL,,0,2015,-,0,,,,,
1405820512,GJC8055,NY,PAS,07/01/2017,98,SUBN,KIA,P,20190,19340,19590,20170823,102,102,102,949272,0102,0000,0507P,,Q,F,101-53,108 ST,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0,2010,-,0,,,,,
1405820536,MELZBNZ,NY,SRF,07/01/2017,67,SUBN,ME/BE,P,0,0,0,20180905,102,102,102,949272,0102,0000,0727P,,Q,,,S/E/C/O 95 AVE,129,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1405820548,MELZBNZ,NY,SRF,07/01/2017,50,SUBN,ME/BE,P,0,0,0,20180905,102,102,102,949272,0102,0000,0727P,,Q,,,S/E/C/O 95 AVE,129,0,408,F7,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1405820550,MELZBNZ,NY,SRF,07/01/2017,67,SUBN,ME/BE,P,18790,21690,21740,20180905,102,102,102,949272,0102,0000,0810P,,Q,F,126-20,95 AVE,,0,408,E5,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1405822922,G3J1446,NY,PAS,06/11/2017,14,SDN,BMW,P,33990,60790,35290,20190117,100,100,106,947203,0106,0000,0825A,,Q,O,202,B 116 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2015,-,0,,,,,
1405823343,HNC7425,NY,PAS,06/13/2017,83,SDN,CHRYS,P,35290,32590,32640,20181208,100,100,100,954292,0100,0000,0415A,,Q,F,81-01,BEACH CHANNEL DR,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2006,-,0,,,,,
1405823367,HME4690,NY,PAS,06/20/2017,14,SUBN,NISSA,P,0,0,0,20181030,100,100,100,954292,0100,0000,0605A,,Q,O,,C/O ROCKAWAY BEACH B,B 60 ST,0,408,J7,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1405825560,GDV6311,NY,PAS,06/26/2017,83,SUBN,CHEVR,P,31940,35290,65140,20181202,100,100,100,947758,0100,0000,0409P,,Q,O,433,BEACH 68 ST,,0,408,F2,,BBBBBBB,ALL,ALL,RD,0,2007,-,0,,,,,
1405825716,GDH3682,NY,PAS,07/15/2017,20,SUBN,NISSA,P,57290,34390,34440,20181115,100,100,100,955995,0100,0000,0150A,,Q,F,124-11,NEWPORT AVE,,0,408,C3,,BBBBBYY,ALL,ALL,WH,0,2015,-,0,,,,,
1405825728,GUY2318,NY,PAS,06/26/2017,14,SUBN,NISSA,P,35110,57970,60790,20181030,100,100,100,955995,0100,0000,0110A,,Q,F,136,BEACH 144 ST,,0,408,J7,,BBBBBBB,ALL,ALL,WH,0,2015,-,0,,,,,
1405825730,GVU2195,NY,PAS,06/26/2017,14,SUBN,CHEVR,P,35110,57970,60790,20181228,100,100,100,955995,0100,0000,0110A,,Q,F,136,BEACH 144 ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
1405825741,HPW2336,NY,PAS,06/28/2017,98,SDN,FORD,P,34190,55450,57290,20190427,100,100,100,955995,0100,0000,0655A,,Q,F,250,BEACH 120 ST,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,1999,-,0,,,,,
1405825765,GEB4458,NY,PAS,07/15/2017,20,SUBN,CHEVR,P,40870,34540,34590,20181225,100,100,100,955995,0100,0000,0158A,,Q,F,127-16,CRONSTON AVE,,0,408,K6,,BBBBBYY,ALL,ALL,BK,0,2016,-,0,,,,,
1405825900,HGE6725,NY,PAS,06/29/2017,46,SUBN,FORD,P,60790,32890,32940,20181111,100,100,100,985561,0100,0000,0520P,,Q,O,8718,ROCKAWAY BEACH BLV,,0,408,F2,,BBBBBBB,ALL,ALL,SILVE,0,2005,-,0,,,,,
1405826277,T602317C,NY,PAS,06/14/2017,98,SDN,LINCO,P,60790,32740,32840,20171231,100,100,100,956322,0100,0000,1038A,1030A,Q,F,84-18,ROCKAWAY BEACH BLVD,,20170614,408,C,,BBBBBBB,ALL,ALL,GY,0,2006,-,0,,,,,
1405826824,HBU3857,NY,PAS,07/06/2017,71,VAN,HONDA,P,18390,40404,40404,20180311,100,100,100,956070,0100,0000,1005A,,Q,F,187 BEACH,91 ST,,0,408,F7,,BBBBBBB,ALL,ALL,BLUE,0,2008,-,0,,,,,
1405826848,GVD6227,NY,PAS,06/25/2017,74,SDN,CHEVR,P,31640,15450,15450,20190303,100,100,100,956970,0100,0000,0804A,,Q,O,130,BEACH 62 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2012,-,0,,,,,
1405827270,HLA5739,NY,PAS,07/09/2017,10,SUBN,AUDI,P,0,40404,40404,20181107,,0,100,961482,0100,0000,0400P,,Q,O,42,STATE ROAD,,0,408,E1,,BBBBBBB,ALL,ALL,GRAY,0,2006,-,0,,,,,
1405827282,GAL6736,NY,PAS,07/09/2017,10,SUBN,ROVER,P,64151,49295,48795,20180805,100,100,100,961482,0100,0000,0400P,,Q,O,42,STATE ROAD,,0,408,B,,BBBBBBB,ALL,ALL,BLK,0,2005,-,0,,,,,
1405827294,H67ATZ,NJ,PAS,07/09/2017,10,SDN,BMW,P,64151,49295,48795,0,100,100,100,961482,0100,0000,0400P,,Q,O,42,STATE ROAD,,0,408,B,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1405827312,GAR5575,NY,PAS,07/09/2017,10,SUBN,HONDA,P,64151,49295,48795,20180904,100,100,100,961482,0100,0000,0400P,,Q,O,42,STATE ROAD,,0,408,B,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1405827324,HFY1600,NY,PAS,07/09/2017,10,SDN,HYUN,P,64151,49295,48795,20180314,100,100,100,961482,0100,0000,0400P,,Q,O,42,STATE ROAD,,0,408,B,,BBBBBBB,ALL,ALL,SILVE,0,2016,-,0,,,,,
1405827348,HJE9298,NY,PAS,07/09/2017,10,SDN,TOYOT,P,64151,15635,49295,20180826,100,100,100,961482,0100,0000,0510P,,Q,O,30,STATE ROAD,,0,408,B,,BBBBBBB,ALL,ALL,BLK,0,2009,-,0,,,,,
1405827350,HHV6776,NY,PAS,07/09/2017,10,SDN,AUDI,P,64151,15635,49295,20180626,100,100,100,961482,0100,0000,0510P,,Q,O,30,STATE ROAD,,0,408,B,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1405827361,HHF6296,NY,PAS,07/09/2017,10,SUBN,JEEP,P,64151,65617,15635,20180906,100,100,100,961482,0100,0000,0510A,,Q,O,22,STATE ROAD,,0,408,B,,BBBBBBB,ALL,ALL,GREEN,0,2016,-,0,,,,,
1405827555,HAM2973,NY,PAS,06/16/2017,14,SDN,CHEVR,P,32590,60790,35290,20171111,100,100,100,959026,0100,0000,0222A,,Q,F,260,BEACH 81 ST,,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0,1998,-,0,,,,,
1405827567,HAM2973,NY,PAS,06/16/2017,74,SDN,CHEVR,P,32590,60790,35290,20171111,100,100,100,959026,0100,0000,0222A,,Q,F,260,BEACH 81 ST,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,1998,-,0,,,,,
1405831443,RAM6343,GA,PAS,06/22/2017,20,SUBN,FORD,P,35290,31070,31090,20170831,101,101,101,945753,0101,0000,0120A,,Q,O,4020,BEACH CHANNEL DRIVE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1405831492,HRE4036,NY,PAS,06/28/2017,98,SDN,HONDA,P,38340,30390,43090,20190319,101,101,101,975753,0101,0000,0229A,,Q,F,25-18,CAMP ROAD,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1405831509,IIEF91,FL,PAS,06/22/2017,14,SUBN,CHRYS,P,31070,35290,41700,20171130,101,101,104,945753,0104,0000,0115A,,Q,,456,B 40 ST,,0,408,D,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1405847803,HMN1497,NY,PAS,06/21/2017,19,SDN,LINCO,P,64790,18290,28265,20190124,103,103,103,953627,0103,0000,0329P,0321A,Q,F,91-10,SUTPHIN BLVD,,0,408,E5,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1405847980,HDX5240,NY,PAS,06/20/2017,67,VAN,NISSA,P,28265,23290,23840,20171230,103,103,103,960456,0103,0000,1050A,,Q,F,150-01,ARCHER AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,2012,-,0,,,,,
1405847992,HKT3995,NY,PAS,06/24/2017,78,VAN,FORD,P,19790,24790,24940,20181109,103,103,103,960456,0103,0000,0212A,,Q,F,173-32,105 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,1994,-,0,,,,,
1405848212,T711603C,NY,OMT,06/25/2017,98,SDN,TOYOT,P,24290,62990,19990,20170930,103,103,103,956704,0103,0000,1045A,,Q,F,104-26,165 STREET,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1405848224,HMJ4940,NY,PAS,07/11/2017,99,SUBN,ROVER,P,19960,24940,25050,20190322,103,103,103,956704,0103,0000,0223P,,Q,O,177-60,106 RD,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2003,-,0,,,,,
1405848236,HDL2600,NY,PAS,07/11/2017,99,SDN,TOYOT,P,25050,40404,40404,20180526,103,103,103,956704,0103,0000,1150A,,Q,,,N/W C/O 180 ST,,0,408,99,,BBBBBBB,ALL,ALL,RD,0,2002,-,0,,,,,
1405848248,HJP8999,NY,PAS,07/16/2017,70,SUBN,DODGE,P,0,0,0,20170709,103,103,103,956704,0103,0000,0120P,,Q,,,N/E C/O 164 PL,108 AVE,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,,,,,
1405848261,GXV3610,NY,PAS,07/11/2017,71,SUBN,HONDA,P,24940,40404,40404,20190416,103,103,103,956704,0103,0000,1200P,,Q,O,106-44,177 STREET,,0,408,99,,BBBBBBB,ALL,ALL,GY,0,2005,-,0,,,,,
1405848376,GYC8247,99,PAS,07/01/2017,20,SDN,HONDA,P,17790,24440,24540,20190510,103,103,103,955867,0103,0000,1038P,,Q,F,168-42,88 AVE,,0,408,J6,,BBBBBBB,ALL,ALL,RED,0,2015,-,0,,,,,
1405848390,HPU9613,NY,PAS,06/23/2017,98,SDN,CHRYS,P,19720,24690,24740,20190409,103,103,103,955867,0103,0000,0752P,,Q,F,171-18,104 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BG,0,2005,-,0,,,,,
1405848560,HBX3286,NY,PAS,06/11/2017,98,SDN,TOYOT,P,23740,19990,20140,20171203,103,103,103,955867,0103,0000,0436P,,Q,F,107-14,156 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2007,-,0,,,,,
1405848571,HMN1497,NY,PAS,06/22/2017,19,SDN,LINCO,P,64790,18290,28265,20190124,103,103,103,959271,0103,0000,0705A,,Q,,91-08,SUTPHIN BLVD,,0,408,C,,BBBBBBB,ALL,ALL,BR,0,2010,-,0,,,,,
1405848583,JSB8328,TX,PAS,06/22/2017,19,SDN,LINCO,P,64790,18290,28265,20180430,103,103,163,959271,0163,0000,0710P,,Q,,91-10,SUTPHIN BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,GLD,0,0,-,0,,,,,
1405848730,HCZ1596,NY,PAS,06/22/2017,19,SDN,LINCO,P,64790,18290,28265,20180207,103,103,103,959271,0103,0000,0705A,,Q,,91-08,SUTPHIN BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2007,-,0,,,,,
1405848741,T433421C,NY,OMT,06/14/2017,14,SUBN,FORD,P,64790,28265,0,0,103,103,103,959271,0103,0000,0602P,,Q,F,,SUTPHIN BLVD,ARCHER AVE,0,408,F2,,BBBBBBB,ALL,ALL,W,0,2012,-,0,,,,,
1405848765,T506560C,NY,OMT,06/14/2017,14,SUBN,TOYOT,P,64790,28265,0,0,103,103,103,959271,0103,0000,0607P,,Q,F,,SUTPHIN BLVD,ARCHER AVE,0,408,C,,BBBBBBB,ALL,ALL,GR,0,2006,-,0,,,,,
1405848790,HFP8284,NY,PAS,07/08/2017,40,SDN,NISSA,P,25940,20240,49990,20180519,103,103,103,956169,0103,0000,1043A,,Q,F,109-20,201 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2001,-,15,,,,,
1405848807,HAZ8682,NY,PAS,07/16/2017,98,SUBN,DODGE,P,19140,25540,25600,20170904,103,103,103,950166,0103,0000,1231A,,Q,F,193-10,99 AVE,,0,408,J3,,BBBBBBB,ALL,ALL,GRAY,0,2008,-,0,,,,,
1405848935,KFJ9755,PA,PAS,06/29/2017,19,TAXI,LINCO,P,64790,18290,28265,20170930,103,103,103,956166,0103,0000,1252A,,Q,F,91-16,SUTPHIN BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1405848947,HDK3695,NY,OMT,06/09/2017,19,VAN,FORD,P,28265,40404,40404,20180228,103,103,103,956166,0103,0000,0109P,,Q,F,90,ARCHER AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2003,-,0,,,,,
1405849174,HRJ6629,NY,PAS,07/10/2017,21,SDN,TOYOT,P,0,40404,40404,20170930,103,103,103,960598,0103,0000,0342A,,Q,F,183-27,JAMAICA,,0,408,D1,,YBYBYBB,0300A,0600A,BLACK,0,2017,-,0,,,,,
1405849204,HAM4023,NY,PAS,07/07/2017,83,VAN,CHEVR,P,24590,19990,20140,20171119,103,103,103,960598,0103,0000,1208A,,Q,O,107-07,170 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2002,-,0,,,,,
1405849230,HLB7661,NY,PAS,06/28/2017,98,SDN,BMW,P,19790,59690,54190,20181214,103,103,103,960598,0103,0000,0215A,,Q,F,145-55,105 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1405849241,GSR3458,NY,PAS,06/09/2017,21,SDN,MITSU,P,51090,23190,23290,20180810,103,103,103,960598,0103,0000,1247A,,Q,F,149-13,JAMAICA AVE,,0,408,C3,,YBYBYBB,1200A,0300A,RED,0,2002,-,0,,,,,
1405849400,GZL7031,NY,PAS,06/12/2017,67,SUBN,ACURA,P,0,0,0,20170719,103,103,103,917363,0103,0000,0528A,,Q,,,E/S 193 ST,N/O 90 AVE,0,408,F7,,BBBBBBB,ALL,ALL,GRY,0,2011,-,0,,,,,
1405849411,HPX4130,NY,PAS,06/12/2017,50,SUBN,ACURA,P,0,0,0,20190504,103,103,103,917363,0103,0000,0533A,,Q,,,E/S 193 ST,S/O WOODHULL AVE,0,408,F7,,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,,,,,
1405849423,HHJ8095,NY,PAS,06/12/2017,50,SDN,HONDA,P,0,0,0,20180706,103,103,103,917363,0103,0000,0545A,,Q,,,W/S 153 ST,N/O 107 AVE,0,408,E5,,BBBBBBB,ALL,ALL,GRY,0,2006,-,0,,,,,
1405849447,GYT8724,NY,PAS,06/12/2017,50,SDN,HONDA,P,0,0,0,20170625,103,103,103,917363,0103,0000,0606A,,Q,,,N/S 91 AVE,W/O 139 ST,0,408,E5,,BBBBBBB,ALL,ALL,RED,0,2005,-,0,,,,,
1405849459,HPZ1449,NY,PAS,06/12/2017,50,SDN,MAZDA,P,0,0,0,20190503,103,103,103,917363,0103,0000,0626A,,Q,,,E/S LIVERPOOL ST,N/O 97 AVE,0,408,E5,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,
1405849496,HHM2817,NY,PAS,06/12/2017,19,I,FORD,P,0,0,0,20180808,103,103,103,917363,0103,0000,0738A,,Q,,,S/S ARCHER,E/O PARSONS,0,408,C3,,BBBBBBB,ALL,ALL,WHT,0,2013,-,0,,,,,
1399521469,HAA2846,NY,PAS,07/13/2017,20,SUBN,JEEP,P,0,74750,0,20190626,0046,46,2,160357,0002,0000,1206P,,BX,,,WEBB AVE PEROE PARK,FATHER ZEISER,0,408,D3,,BBBBBBB,ALL,ALL,BLAC,0,2013,-,0,,,,,
1399521470,HJW1624,NY,PAS,07/15/2017,67,SDN,BMW,P,0,13160,0,20180818,0041,41,2,160357,0002,0000,1010A,,BX,,,KELLY ST INTERVALE A,BILL RAINEY PARK,0,408,D,,BBBBBBB,ALL,ALL,WHIT,0,0,-,0,,,,,
1399521718,HSM2681,NY,PAS,07/05/2017,20,SUBN,HONDA,K,12140,74750,0,20190613,0052,52,2,160290,0002,0000,0838A,,BX,O,175,DEVOE PARK,FATHER ZEISER PLACE,0,408,E1,,BBBBBBB,ALL,ALL,GREEN,0,1998,-,0,,,,,
1399521731,HMR6758,NY,PAS,07/04/2017,14,SDN,CHRYS,K,0,0,0,20190202,0044,44,2,160290,0002,0000,0903A,,BX,O,,MULLAY PARK,1005 JEROME AVE,0,408,D,,BBBBBBB,ALL,ALL,CREAM,0,2005,-,0,,,,,
1399522139,T469315C,99,OMT,05/28/2017,98,SUBN,TOYOT,K,0,0,0,20170630,0044,44,2,160673,0002,0000,0111P,,BX,O,1072,WOODY CREST,NELSON PLAYGRD,0,408,D5,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
1399522176,HNR2191,NY,PAS,06/29/2017,45,SUBN,HONDA,P,57840,56000,12550,20190122,0045,45,2,160196,0002,0000,1236P,,BX,,,ORCHARD BEACH,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2009,-,0,,,,,
1399522188,HES7996,NY,PAS,07/09/2017,40,SUBN,CHEVR,P,61490,12050,0,20180412,0044,44,2,160196,0002,0000,0209P,,BX,,,RIVER AVE,MULLALY PARK,0,408,J3,,BBBBBBB,ALL,ALL,GOLD,0,2004,-,0,,,,,
1399522711,GRS4746,NY,PAS,07/15/2017,14,FOUR,HYUND,P,15920,76950,0,20180728,0045,45,2,160696,0002,0000,0550P,,BX,O,,BRUCKNER BLVD,WESTCHESTER AVE,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1399522747,GAX3124,NY,PAS,07/15/2017,14,FOUR,BMW,P,57840,15920,0,20180817,0045,45,2,160696,0002,0000,0617P,,BX,,,PELHAM BAY PK,BRUCKNER BLVD,0,408,C,,BBBBBBB,ALL,ALL,SILV,0,2007,-,0,,,,,
1399522905,MRK7854,NY,PAS,07/08/2017,14,SDN,HONDA,K,0,0,0,20190607,0045,45,2,161495,0002,0000,0602P,,BX,F,10,HUTCHINSON PANER PAR,FURY PANT PARK,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1399522917,MNY7050,NY,PAS,07/10/2017,21,SDN,AUDI,P,22420,19720,19020,20190425,0042,42,2,161495,0002,0000,1005A,,BX,O,1500,CROTONA PARK EAST,,0,408,C,,YBBYBBB,0930A,1100A,WHIT,0,2008,-,0,,,,,
1399522954,MEJ942,NY,PAS,07/11/2017,21,SDN,ME/BE,P,73620,12140,0,20180115,0046,46,2,161495,0002,0000,1245P,,BX,O,239,WEBB AVE,DEVOE PARK,0,408,D1,,BYBBYBB,1130A,0100P,GRAY,0,2013,-,0,,,,,
1399522966,GKE7706,NY,PAS,07/11/2017,21,SUBN,CHEVR,P,73620,12140,0,20171004,0046,46,2,161495,0002,0000,1250P,,BX,O,239,WEBB AVE,DEVOE PARK,0,408,D1,,BYBBYBB,1130A,0100P,BLACK,0,2017,-,0,,,,,
1399523004,HKZ1055,NY,PAS,06/30/2017,21,SDN,HONDA,P,34220,26880,11190,20181117,0042,42,2,161495,0002,0000,0945A,,BX,O,1743,FULTON AVE,,0,408,E1,,BYBBYBB,0900A,1030A,BLACK,0,1992,-,0,,,,,
1399523016,HMJ6416,NY,PAS,06/30/2017,21,SDN,NISSA,P,34220,26880,11190,20181127,0042,42,2,161495,0002,0000,0951A,,BX,O,1729,FULTON AVE,,0,408,D1,,BYBBYBB,0900A,1030A,BLACK,0,2013,-,0,,,,,
1399523053,HNY8283,NY,PAS,06/15/2017,21,SDN,VOLVO,K,22420,19020,67320,20190505,0042,42,2,161495,0002,0000,1013A,,BX,O,1550,CROTONA PARK EAST,,0,408,D1,,YBBYBBB,0930A,1100A,BLUE,0,2001,-,0,,,,,
1399523065,SRFU0J,NJ,PAS,06/29/2017,21,SDN,TOYOT,K,22620,33620,20220,20170788,0042,42,2,161495,0002,0000,0857A,,BX,O,642,CROTONA PARK SOUTH,,0,408,D1,,YBBYBBB,0800A,0930A,SILVE,0,0,-,0,,,,,
1399523089,GDG2438,NY,PAS,06/23/2017,21,SDN,NISSA,K,34220,26850,26880,20170722,0042,42,2,161495,0002,0000,0931A,,BX,O,1717,FULTON AVE,,0,408,D1,,BYBBYBB,0900A,1030A,TAN,0,2005,-,0,,,,,
1399539097,HMJ3827,NY,PAS,06/11/2017,10,YDSD,NISSA,K,0,62200,0,20190527,100,100,3,161207,0003,0000,1259P,,Q,F,,B 97 TH ST,SHORE FRONT PKWY,0,408,B,,BBBBBBB,ALL,ALL,GREY,0,2005,-,0,,,,,
1399539267,HPD6032,NY,PAS,06/11/2017,10,SDN,HYUND,K,0,62200,0,20190430,100,100,3,160338,0003,0000,1259P,,Q,F,,B 97TH ST ROCKAWAY B,SHORE FRONT PKWY,0,408,B,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,
1399539292,HJP4531,NY,PAS,06/11/2017,10,SDN,ACURA,K,0,62200,0,20180712,100,100,3,160338,0003,0000,0105P,,Q,F,,B 97TH ST ROCKAWAY B,SHORE FRONT PKWY,0,408,B,,BBBBBBB,ALL,ALL,BLACK,0,2002,-,0,,,,,
1399540105,GTD5630,NY,PAS,06/11/2017,62,SUBN,JEEP,K,0,60790,0,20180802,100,100,3,160338,0003,0000,0323P,,Q,F,,B 94TH ST ROCKAWAY,WILLIAM BURKE WAY,0,408,B,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1399540129,HPY1265,NY,PAS,06/11/2017,62,SDN,NISSA,K,0,60790,0,20190503,100,100,3,160338,0003,0000,0330P,,Q,F,,B 95TH ST ROCKAWAY B,WILLIAM BURKE WAY,0,408,D4,,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,,,,,
1399540804,GMU2833,NY,PAS,06/25/2017,14,SDN,ACURA,P,33340,62200,0,20180421,100,100,3,160228,0003,0000,0420P,,Q,F,,B 97TH ST,SHORE FRONT PKWY,0,408,D1,,BBBBBBB,ALL,ALL,GRAY,0,2007,-,0,,,,,
